movie_id,imdb_id,title,overview,release_date,poster_path
1587,tt0108550,What's Eating Gilbert Grape,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",12/17/1993,/8FxWgsfDNosewo7H65oE4QkOb7g.jpg
2064,tt0114924,While You Were Sleeping,"A love story built on a misunderstanding. A transit worker pulls commuter Peter off the tracks after he's mugged. But while he's in a coma, his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",4/21/1995,/qNGO3ETcNwlWqK2kNRpbJSJRlos.jpg
236,tt0110598,Muriel's Wedding,"Muriel’s Wedding is P.J. Hogan’s film debut. A humorous emancipation story of an unemployed woman who evolves from a dreamer into a self sustaining successful woman. An amusing comedy that’s funny, silly, angry and serious.",9/29/1994,/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg
3049,tt0109040,Ace Ventura: Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man . . . or beast!",2/4/1994,/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg
2759,tt0109045,"The Adventures of Priscilla, Queen of the Desert","Two drag-queens and a transsexual contract to perform a drag show at a resort in Alice Springs, a resort town in the remote Australian desert. They head west from Sydney aboard their lavender bus, Priscilla. En route, it is discovered that the woman they've contracted with is the wife of one of the drag queens. Their bus breaks down, and is repaired by Bob, who travels on with them.",5/31/1994,/4XZGeeGUKHlzO5lnGQLdwmjmJVZ.jpg
888,tt0109813,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,5/26/1994,/ocsb0qiGlcn6UlcDRHa3xxSCc8Y.jpg
13,tt0109830,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",7/6/1994,/saHP97rTPS5eLmrLQEcANmKrsFl.jpg
712,tt0109831,Four Weddings and a Funeral,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,3/9/1994,/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg
8587,tt0110357,The Lion King,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,6/23/1994,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg
1689,tt0107426,Little Buddha,Little Buddha is a movie about the life of Siddhartha starring Keanu Reeves and Bridget Fonda and directed by Bernardo Bertolucci.,12/1/1993,/xy70xtdoKZ3PxlKkakwdhL3UFDQ.jpg
854,tt0110475,The Mask,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",7/29/1994,/zJUvFtaGPQkcQYE8nmhU66ESpWe.jpg
2788,tt0110950,Reality Bites,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be.",2/18/1994,/qGDhodtpkpxkrFqokenGNJlzt6w.jpg
8987,tt0110997,The River Wild,"While on a family vacation,  rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.",9/30/1994,/mlFa4nZpx5Cxe0K4dhRXpx5LsbJ.jpg
8831,tt0111438,Timecop,"An officer for a security agency that regulates time travel, must fend for his life against a shady politician who has a tie to his past.",9/15/1994,/qDjne2UffjOpZAg9cFmzteWqhd3.jpg
315,tt0059170,"Faster, Pussycat! Kill! Kill!","Three strippers seeking thrills encounter a young couple in the desert. After dispatching the boyfriend, they take the girl hostage and begin scheming on a crippled old man living with his two sons in the desert, reputedly hiding a tidy sum of cash. They become house guests of the old man and try and seduce the sons in an attempt to locate the money, not realizing that the old man has a few sinister intentions of his own.",8/6/1965,/4mld2L1vWqgqFQmKa7KU4HzLKPi.jpg
8011,tt0110027,Highlander: The Final Dimension,"Starts off in the 15th century, with Connor McLeod (Christopher Lambert) training with another immortal swordsman, the Japanese sorcerer Nakano (Mako). When an evil immortal named Kane (Mario Van Peebles) kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",11/29/1994,/o4GKLReSGRR0rulOBS9SrfFAXOz.jpg
2654,tt0113409,In the Mouth of Madness,"With the disappearance of hack horror writer Sutter Cane, all Hell is breaking loose...literally! Author Cane, it seems, has a knack for description that really brings his evil creepy-crawlies to life. Insurance investigator John Trent is sent to investigate Cane's mysterious vanishing act and ends up in the sleepy little East Coast town of Hobb's End.",12/12/1994,/tvGoySYpR0ZBXeqsS7nT9peFsrn.jpg
2758,tt0106220,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",11/19/1993,/8znyj20O3EYLD2EzWnZQMnkE4zH.jpg
306,tt0109254,Beverly Hills Cop III,"Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.",5/24/1994,/5vpUjm2wnR2cyrqEhpJTsu1pfhg.jpg
26203,tt0109297,Blink,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.",1/26/1994,/yNlatJk6C2zYTqAUkaxtBJQKQSf.jpg
178,tt0109303,Blown Away,Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows.,7/1/1994,/kiV3KcjE0bVgfMwRG9HhRFG8Ggq.jpg
4722,tt0106452,Body Snatchers,"When Environmental Protection Agency inspector Steve Malone travels to a remote military base in order to check for toxic materials, he brings his family along for the ride. After arriving at the base, his teenage daughter Marti befriends Jean Platt, daughter of the base's commander, General Platt. When people at the base begin acting strangely, Marti becomes convinced that they are slowly being replaced by plant-like aliens.",6/9/1993,/s8WdtuOBvfEsuPtbQVpNfEgd5aR.jpg
26391,tt0109361,Cabin Boy,"A foul-mouthed finishing school graduate mistakenly winds up on an ill-fated fishing boat, and faces the wrath of a crew that considers him bad luck.",1/7/1994,/xy2BzE3siqU67VQCQ2k4xideNNM.jpg
6075,tt0106519,Carlito's Way,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of NYC.",11/10/1993,/gFmTr2OJ8RCNAbWQh6maL00PY75.jpg
2124,tt0109456,Color of Night,"When New York psychiatrist Bill Capa visits Los Angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into Rose and begins a torrid affair.",8/19/1994,/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg
49299,tt0106660,Dangerous Game,"A New York film director, working on his latest movie in Los Angeles, begins to reflect the actions in his movie and real life, especially when he begins an affair with the lead actress.",11/19/1993,/f8Vd4eq4Rq6ns54IRyouCNfOEmY.jpg
26141,tt0106873,Fatal Instinct,"A spoof of the late 80s and early 90s suspense thrillers and murder mysteries, including Basic Instinct, Sleeping With The Enemy, Cape Fear and others. A cop/attorney (yes he's both) is seduced by a woman while his wife is having an affair with a mechanic. Lots of other sublots and visual gags in the style of Naked Gun.",10/29/1993,/syewFnehGbbya5BdxoHLzrcm5Ne.jpg
5503,tt0106977,The Fugitive,"Wrongfully accused of murdering his wife, Richard Kimble escapes from the law in an attempt to find her killer and clear his name. Pursuing him is a team of U.S. marshals led by Deputy Samuel Gerard, a determined detective who will not rest until Richard is captured. As Richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late.",8/6/1993,/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg
2087,tt0109890,The Getaway,"Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich ""business""-man, is up to something big, so he tells his wife (Carol McCoy) to tell him that he's for sale if Benyon can get him out of prison. Benyon pulls some strings and Doc McCoy is released again. Unfortunately he has to cooperate with the same person that got him to prison.",2/11/1994,/4tWvZ4BQu3ICmtUL8lXHa9OgkoF.jpg
4916,tt0107057,Guilty as Sin,"Before a criminal lawyer knows what has happened, she is forced to defend a wife killer she knows is guilty.",6/4/1993,/8PldNxVvmHBbxWRkrVionkMNMyd.jpg
2019,tt0107076,Hard Target,"When a woman's father goes missing, she enlist a local to aid in her search.  The pair soon discover that her father has died at the hands of a wealthy sportsman who hunts homeless men as a form of recreation.",8/20/1993,/kufvuQYWdl82sYzmhy2naBLyMui.jpg
26271,tt0113674,Live Nude Girls,"A group of old friends at a Hens Night discuss their issues, uncertainties, fears and fantasies.",12/8/1995,/vg9piYFtCTHep2V5EmLjwsYMzn2.jpg
2259,tt0107151,The House of the Spirits,"A rancher, his clairvoyant wife and their family face turbulent years in South America.",10/19/1993,/q0YyNTvooXI9ZF71dAYKcRwqlGn.jpg
7984,tt0107207,In the Name of the Father,"A small time thief from Belfast, Gerry Conlon, is falsely implicated in the IRA bombing of a pub that kills several people while he is in London. He and his four friends are coerced by British police into confessing their guilt. Gerry's father and other relatives in London are also implicated in the crime. He spends fifteen years in prison with his father trying to prove his innocence.",12/12/1993,/kUTImWLPIr6U4xhLsHrgky5vgJt.jpg
6,tt0107286,Judgment Night,"While racing to a boxing match, Frank, Mike, John and Rey get more than they bargained for. A wrong turn lands them directly in the path of Fallon, a vicious, wise-cracking drug lord. After accidentally witnessing Fallon murder a disloyal henchman, the four become his unwilling prey in a savage game of cat &amp; mouse as they are mercilessly stalked through the urban jungle in this taut suspense drama",10/15/1993,/rYFAvSPlQUCebayLcxyK79yvtvV.jpg
